Name,Sail Number,Time,Wind Start,Wind Finish,Speed (kts)
Dave White,63,14:53:03,0,15,23.55
Dave White,63,12:58:54,14,0,23.03
Dave White,63,13:20:12,11,0,22.68
Dave White,63,13:02:25,16,0,22.44
Dave White,63,14:38:31,14,9,20.81
Dave White,63,13:26:14,11,0,20.66
Dave White,63,15:44:03,0,11,19.61
Dave White,63,15:38:14,0,6,18.94
Dave White,63,13:15:11,15,0,3.22
Allan Cross,68,13:12:56,14,0,23.7
Allan Cross,68,14:19:10,15,12,23.55
Allan Cross,68,13:21:18,12,0,23.09
Allan Cross,68,14:24:06,15,13,21.89
Allan Cross,68,13:26:38,11,0,20.96
Allan Cross,68,13:31:46,12,0,20.95
Allan Cross,68,12:59:26,17,0,20.9
Allan Cross,68,14:05:15,0,11,3.73
Gareth Baker,69,14:03:57,0,12,25.41
Gareth Baker,69,13:08:12,12,0,24.77
Gareth Baker,69,12:59:46,0,0,24.26
Gareth Baker,69,13:21:36,16,0,23.97
Gareth Baker,69,13:04:27,13,0,23.46
Gareth Baker,69,16:00:40,14,14,23.33
Gareth Baker,69,15:49:16,14,8,23.21
Gareth Baker,69,14:16:24,15,14,23.12
Gareth Baker,69,16:13:12,14,9,22.91
Gareth Baker,69,15:36:24,14,14,22.39
Gareth Baker,69,14:32:06,14,12,22.24
Gareth Baker,69,15:44:52,14,13,21.51
Gareth Baker,69,13:31:17,17,0,19.85
Gareth Baker,69,13:27:16,12,0,17.41
Dion Hunt,71,16:17:13,0,16,20.49
Dion Hunt,71,13:35:05,15,0,17.98
Dion Hunt,71,13:40:08,0,12,16.57
Dion Hunt,71,13:30:33,15,0,13.75
Dion Hunt,71,14:04:54,0,15,0.73
Dion Hunt,71,15:27:24,0,13,0.29
Anton Poll,72,14:23:40,16,11,21
Anton Poll,72,16:08:04,0,11,20.96
Anton Poll,72,16:01:49,0,13,20.76
Anton Poll,72,16:17:10,0,17,20.17
Anton Poll,72,13:30:36,12,0,2.85
Pete Davis,73,14:05:37,0,14,25.16
Pete Davis,73,13:24:12,16,0,22.36
Pete Davis,73,13:20:45,12,0,21.2
Pete Davis,73,13:07:40,0,0,21.08
Pete Davis,73,14:33:59,12,11,20.23
Pete Davis,73,13:58:54,0,12,19.87
Pete Davis,73,13:16:03,0,0,14.26
Robin Penna,75,14:22:19,13,11,25.02
Robin Penna,75,13:04:48,15,0,24.22
Robin Penna,75,13:33:43,38,0,21.41
Robin Penna,75,13:13:32,14,0,21.26
Robin Penna,75,13:17:34,12,0,21.1
Robin Penna,75,14:37:01,13,11,21.03
Robin Penna,75,13:24:34,13,0,19.2
Robin Penna,75,14:14:06,14,9,18.27
Robin Penna,75,15:56:04,0,11,0.28
David Temple,77,16:10:42,16,12,22.53
David Temple,77,15:58:19,16,13,22.31
David Temple,77,16:04:12,16,8,21.42
David Temple,77,14:18:46,13,13,21.05
David Temple,77,15:42:22,16,14,20.78
David Temple,77,15:47:02,16,14,20.69
David Temple,77,15:38:00,16,11,19.65
David Temple,77,15:20:49,16,8,19.52
David Temple,77,15:16:50,13,12,19.26
David Temple,77,14:09:10,12,15,16.55
David Temple,77,12:55:55,12,0,13.47
David Temple,77,13:09:36,14,0,1.89
John Morrish,80,13:02:41,16,0,9.42
John Morrish,80,14:13:03,15,14,3.93
Amy Carter,85,15:51:47,0,11,23.12
Amy Carter,85,16:16:33,0,14,22.59
Amy Carter,85,16:01:22,0,16,22.22
Amy Carter,85,15:42:44,0,10,21.92
Amy Carter,85,15:38:18,0,7,21.49
Amy Carter,85,16:08:28,0,10,21.31
Amy Carter,85,13:02:12,13,0,21.26
Amy Carter,85,15:46:29,0,15,20.4
Amy Carter,85,13:22:23,14,0,19.27
Amy Carter,85,13:26:41,15,0,16.57
Amy Carter,85,13:42:19,0,16,10.32
Amy Carter,85,13:34:40,13,0,4.49
Emile Burnaby Lautier,108,14:16:07,11,12,15.62
Emile Burnaby Lautier,108,14:32:37,14,16,13.88
Emile Burnaby Lautier,108,14:35:25,14,14,13.29
Emile Burnaby Lautier,108,14:28:05,14,11,11.86
Paul Morris,111,13:10:43,15,0,24.94
Paul Morris,111,15:28:19,15,10,24.64
Paul Morris,111,12:58:45,0,0,24.53
Paul Morris,111,13:06:56,15,0,24.26
Paul Morris,111,16:02:36,15,11,24.26
Paul Morris,111,14:03:15,0,13,23.93
Paul Morris,111,15:01:24,0,11,23.7
Paul Morris,111,14:58:04,0,12,23.52
Paul Morris,111,15:52:28,15,12,23.52
Paul Morris,111,13:02:19,14,0,23.4
Paul Morris,111,15:05:26,0,12,23.4
Paul Morris,111,15:58:42,15,11,23.31
Paul Morris,111,16:15:39,15,13,23.21
Paul Morris,111,16:06:18,15,13,22.65
Paul Morris,111,14:11:34,13,12,22.19
Paul Morris,111,15:37:03,15,9,22.11
Paul Morris,111,14:31:36,15,9,21.94
Paul Morris,111,14:18:55,15,10,21.62
Paul Morris,111,13:18:36,10,0,21.31
Paul Morris,111,15:19:19,14,14,21.1
Paul Morris,111,15:49:05,15,9,21.1
Paul Morris,111,15:40:46,15,14,21.06
Paul Morris,111,13:33:34,13,0,20.93
Paul Morris,111,15:45:51,15,12,20.69
Paul Morris,111,13:23:33,13,0,20.66
Paul Morris,111,14:15:14,17,14,19.7
Nigel Spriggs,118,12:56:29,16,0,22.96
Nigel Spriggs,118,13:04:23,16,0,22.79
Nigel Spriggs,118,15:01:00,0,15,21.31
Nigel Spriggs,118,13:36:01,13,0,21.2
Nigel Spriggs,118,13:15:15,13,0,20.9
Nigel Spriggs,118,13:24:07,11,0,20.64
Nigel Spriggs,118,13:09:38,15,0,20.54
Nigel Spriggs,118,13:31:30,13,0,20.47
Nigel Spriggs,118,13:19:15,10,0,20.19
Nigel Spriggs,118,15:55:20,16,11,19.72
Nigel Spriggs,118,13:41:55,0,15,11.29
Nigel Spriggs,118,15:44:23,16,9,7.65
Nigel Spriggs,118,15:30:00,16,11,6.88
Nigel Spriggs,118,14:15:20,17,16,6.71
Andrew Penhaligon,119,13:13:26,12,0,9.46
Andrew Penhaligon,119,13:26:33,12,0,7.09
Paul Simmons,131,13:04:33,16,0,26.48
Paul Simmons,131,13:11:54,16,0,25.97
Paul Simmons,131,12:59:37,14,0,25.08
Paul Simmons,131,13:07:55,16,0,23.58
Paul Simmons,131,16:07:50,0,12,23.18
Paul Simmons,131,16:11:14,0,14,22.79
Paul Simmons,131,14:29:42,16,11,22.73
Paul Simmons,131,13:15:29,14,0,22.67
Paul Simmons,131,14:25:03,13,14,22.47
Paul Simmons,131,14:07:01,0,14,22.44
Paul Simmons,131,14:39:10,16,9,22.22
Paul Simmons,131,14:33:26,16,14,22.14
Paul Simmons,131,14:15:59,12,13,21.46
Paul Simmons,131,14:21:40,17,13,20.81
Paul Simmons,131,15:48:29,0,12,19.21
Paul Simmons,131,14:01:12,11,11,0.48
Sean Carroll,171,13:56:31,0,12,21.64
Sean Carroll,171,13:31:56,13,0,20.58
Sean Carroll,171,13:23:11,13,0,20.24
Sean Carroll,171,13:09:10,13,0,19.84
Sean Carroll,171,15:53:01,13,11,17.24
Sean Carroll,171,16:04:07,13,10,16.68
John Sanderson,180,14:04:46,0,12,28.61
John Sanderson,180,13:08:37,13,0,27.5
John Sanderson,180,16:07:30,0,15,26.32
John Sanderson,180,14:23:31,0,14,25.41
John Sanderson,180,16:02:00,0,13,25.27
John Sanderson,180,13:23:14,16,0,24.63
John Sanderson,180,15:51:16,0,9,24.13
John Sanderson,180,16:12:58,0,15,23.93
John Sanderson,180,13:03:52,11,0,23.77
John Sanderson,180,12:55:08,15,0,23.51
John Sanderson,180,13:32:49,11,0,21
John Sanderson,180,13:18:49,13,0,14.5
Pete Martin,181,15:49:57,13,13,23.77
Pete Martin,181,15:34:34,13,12,23.42
Pete Martin,181,16:16:45,13,13,23
Pete Martin,181,13:09:26,16,0,22.88
Pete Martin,181,15:56:35,13,13,22.79
Pete Martin,181,13:04:43,16,0,22.76
Pete Martin,181,14:21:53,0,10,22.5
Pete Martin,181,14:37:28,14,14,21.89
Pete Martin,181,14:01:32,0,9,21.78
Pete Martin,181,13:30:24,11,0,21.2
Pete Martin,181,13:34:43,15,0,20.56
Pete Martin,181,13:20:06,12,0,20.54
Pete Martin,181,15:46:02,13,13,19.5
Pete Martin,181,14:10:26,0,10,4.76
David Goodrich,197,14:57:42,0,12,21.34
David Goodrich,197,14:39:27,14,9,20
David Goodrich,197,15:09:33,0,9,19.74
Thor Gustafsson,211,14:23:56,14,9,20.35
Thor Gustafsson,211,14:19:04,15,13,20.33
Thor Gustafsson,211,14:30:55,16,7,20.12
Thor Gustafsson,211,14:37:53,13,12,19.46
Thor Gustafsson,211,15:44:14,0,11,14.78
Thor Gustafsson,211,12:56:49,13,0,13.7
Thor Gustafsson,211,14:11:30,13,16,0.25
Ian Grounds,276,15:56:17,0,12,20.08
Ian Grounds,276,15:45:45,0,15,17.46
Jane Sanderson,297,16:17:16,0,14,14.44
Jane Sanderson,297,16:03:55,0,12,13.87
Arthur Lister,325,15:22:44,11,11,2.53
Adrian Bugler,328,13:33:47,9,0,18.87
Adrian Bugler,328,13:29:56,9,0,5.85
Mike Coombes,332,16:10:27,14,11,23.21
Mike Coombes,332,15:02:30,0,14,22.68
Mike Coombes,332,15:29:54,14,10,22.56
Mike Coombes,332,13:30:47,12,0,21.38
Mike Coombes,332,15:35:55,14,16,21.11
Mike Coombes,332,13:21:59,12,0,20.93
Mike Coombes,332,15:20:40,15,11,18.67
Mike Coombes,332,15:10:25,0,12,18.01
Mike Coombes,332,14:21:12,14,11,12.23
Mike Coombes,332,13:04:15,12,0,11.27
Brian "Bruno" Warner,349,13:43:01,0,9,17.87
Brian "Bruno" Warner,349,14:27:00,16,13,7.74
Neil Hardwick,413,12:58:20,0,0,23.93
Neil Hardwick,413,13:22:52,12,0,21.73
Neil Hardwick,413,13:13:34,14,0,21.11
Neil Hardwick,413,14:15:11,15,15,19.44
Neil Hardwick,413,14:26:15,16,15,17.74
Tony Ireland,480,14:09:30,19,15,23.55
Tony Ireland,480,15:50:21,0,14,23.21
Tony Ireland,480,15:57:54,0,11,22.97
Tony Ireland,480,16:07:41,0,12,22.42
Tony Ireland,480,16:13:31,0,14,22.16
Tony Ireland,480,14:16:41,12,13,21.57
Tony Ireland,480,14:31:03,15,11,20.83
Tony Ireland,480,15:45:26,0,10,20.26
Tony Ireland,480,13:19:52,11,0,19.67
Tony Ireland,480,13:31:41,11,0,19.54
Claude Van Martyn,555,15:02:36,0,14,22.31
Claude Van Martyn,555,16:13:53,13,14,20.76
Claude Van Martyn,555,12:57:49,17,0,20.66
Claude Van Martyn,555,14:57:48,0,11,20.42
Claude Van Martyn,555,15:55:52,13,14,20.01
Claude Van Martyn,555,15:29:49,13,10,19.8
Claude Van Martyn,555,15:48:19,13,12,18.54
Claude Van Martyn,555,13:05:35,17,0,17.21
Claude Van Martyn,555,13:27:53,11,0,5.23
Tony Morris,604,16:15:20,0,12,25.09
Tony Morris,604,14:23:25,16,79,24.59
Tony Morris,604,14:59:01,0,12,23.31
Tony Morris,604,15:33:20,14,7,22.73
Tony Morris,604,15:54:28,0,12,21.65
Tony Morris,604,14:29:32,17,11,21.43
Tony Morris,604,13:20:56,0,0,20.83
Tony Morris,604,13:28:25,0,0,7.48
Mathew Burridge,666,13:04:52,0,0,24.06
Mathew Burridge,666,13:11:48,13,0,23.83
Mathew Burridge,666,14:15:17,17,14,19.78
Eddie Murrell,670,16:11:54,0,10,21.36
Eddie Murrell,670,13:44:02,0,12,19.98
Eddie Murrell,670,14:14:10,16,13,19.96
Eddie Murrell,670,15:52:15,0,12,19.89
Eddie Murrell,670,14:35:53,16,11,19.78
Eddie Murrell,670,13:58:11,0,9,19.69
Eddie Murrell,670,15:59:51,0,11,19.19
Eddie Murrell,670,14:08:15,0,10,18.38
Eddie Murrell,670,16:04:51,0,11,17.51
Eddie Murrell,670,13:48:34,0,14,16
Eddie Murrell,670,13:53:05,0,10,9.86
Zara Davis,731,14:05:20,0,10,23.8
Zara Davis,731,13:12:36,14,0,23.4
Zara Davis,731,13:46:24,0,8,22.96
Zara Davis,731,16:14:40,0,8,22.76
Zara Davis,731,16:03:08,0,15,22.27
Zara Davis,731,15:52:57,0,12,21.86
Zara Davis,731,14:22:25,0,16,21.46
Zara Davis,731,14:11:10,0,12,21.2
Zara Davis,731,13:04:26,14,0,20.45
Zara Davis,731,13:33:29,14,0,20.28
Zara Davis,731,13:26:11,9,0,18.67
Simon Moore,751,14:00:43,0,13,19.78
Simon Moore,751,13:24:16,15,0,19.18
Simon Moore,751,13:30:51,15,0,18.81
Simon Moore,751,16:05:38,0,13,18.1
Simon Moore,751,16:12:46,0,14,17.55
Simon Moore,751,16:00:28,0,11,17.41
Simon Moore,751,13:20:17,9,0,6.79
Rob Stack,777,13:13:39,16,0,20.47
Peter Watkinson,808,15:54:49,0,12,17.04
Bob Cunningham,818,16:13:38,0,15,25.56
Duncan Adam,863,16:02:28,17,15,22.22
Duncan Adam,863,15:28:12,14,8,21.36
Duncan Adam,863,15:38:55,17,7,21.15
Duncan Adam,863,13:04:39,0,0,21.13
Duncan Adam,863,16:10:59,17,14,21.13
Duncan Adam,863,15:32:32,17,10,18.81
Duncan Adam,863,15:21:31,15,13,17.79
Duncan Adam,863,15:47:17,17,13,17.29
David Tuttlebee,888,14:55:11,0,14,18.77
David Tuttlebee,888,16:04:22,0,11,18.46
David Tuttlebee,888,14:38:48,0,8,17.09
David Tuttlebee,888,15:44:45,0,14,16.26
