Place,HelmName,Fleet,Age,Tally
1,Rafferty Read,Overall Wingfoil,Adult,95
2,Denis Gordo,Overall Wingfoil,Adult,62
3,Rod Dickinson,Overall Wingfoil,Adult,31
4,Jon Nichols,Overall Wingfoil,Adult,44
5,Andrew Collenette,Overall Wingfoil,Adult,55
6,Anna Collenette,Overall Wingfoil,Adult,22
7,Nick Barrett,Overall Wingfoil,Adult,38
8,Kate Rogers,Overall Wingfoil,Adult,41
