Place,HelmName,Fleet,Age,Tally
1,Simon Pettifer,Male Windsurf,Adult,2
2,Shane Verrion,Male Windsurf,Adult,69
3,Jonathan Ingram,Male Windsurf,Adult,57
4,Mark Palmer,Male Windsurf,Adult,48
5,Scott Norman,Male Windsurf,Adult,51
6,Scott Harrison,Male Windsurf,Adult,8
7,Will Trossell,Male Windsurf,Adult,32
8,Iain Neary,Male Windsurf,Adult,11
9,Jim Crossley,Male Windsurf,Adult,29
10,Andrew Twinn,Male Windsurf,Adult,75
11,Simon Barker,Male Windsurf,Adult,26
